State Name,Date,AQI,Category,Defining Parameter,Latitude,Longitude,County Name
Hawaii,1992-08-17,14,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-08-18,22,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-08-19,22,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-08-20,22,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-08-21,14,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-08-22,16,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-08-23,12,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-08-26,23,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-08-27,23,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-08-28,22,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-08-29,21,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-08-30,28,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-01,17,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-02,12,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-03,12,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-04,10,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-05,12,Good,PM2.5,20.7585,-156.24789,Maui
Hawaii,1992-09-06,9,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-07,15,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-08,22,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-09,23,Good,PM2.5,20.7585,-156.24789,Maui
Hawaii,1992-09-10,12,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-11,11,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-12,17,Good,PM2.5,20.7585,-156.24789,Maui
Hawaii,1992-09-13,10,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-14,10,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-15,13,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-16,13,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-17,13,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-18,14,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-19,22,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-20,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-21,17,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-22,16,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-23,12,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-24,14,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-25,13,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-26,8,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-27,16,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-28,23,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-29,23,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-09-30,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-01,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-02,16,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-03,15,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-04,16,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-05,16,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-06,11,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-07,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-08,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-09,22,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-10,16,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-11,8,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-12,7,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-13,8,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-14,12,Good,PM2.5,20.7585,-156.24789,Maui
Hawaii,1992-10-15,11,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-16,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-17,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-18,16,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-19,14,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-20,23,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-21,21,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-22,20,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-23,15,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-24,16,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-25,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-26,26,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-27,26,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-28,26,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-29,26,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-30,23,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-10-31,24,Good,PM2.5,20.7585,-156.24789,Maui
Hawaii,1992-11-01,16,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-02,31,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-03,31,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-04,30,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-05,22,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-06,18,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-07,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-08,23,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-09,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-10,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-11,24,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-12,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-13,20,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-14,24,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-15,25,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-16,28,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-17,23,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-18,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-19,12,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-20,13,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-21,18,Good,PM2.5,20.7585,-156.24789,Maui
Hawaii,1992-11-22,25,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-23,27,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-24,26,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-25,25,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-26,27,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-27,27,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-28,20,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-29,15,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-11-30,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-01,23,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-02,26,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-03,27,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-04,25,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-05,28,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-06,29,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-07,31,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-08,25,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-09,25,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-10,26,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-11,26,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-12,21,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-13,22,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-14,20,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-15,18,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-16,17,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-17,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-18,21,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-19,24,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-20,22,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-21,24,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-22,24,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-23,21,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-24,21,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-25,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-26,18,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-27,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-28,20,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-29,19,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-30,18,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1992-12-31,16,Good,Ozone,20.7585,-156.24789,Maui
Hawaii,1993-01-01,126,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-02,107,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-03,146,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-04,162,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-05,187,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-06,168,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-07,114,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-08,188,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-09,46,Good,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-10,175,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-11,128,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-12,111,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-13,30,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-01-14,30,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-01-15,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-01-16,32,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-01-17,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-01-18,32,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-01-19,29,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-01-20,29,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-01-21,188,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-22,130,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-23,150,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-24,46,Good,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-25,22,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-01-26,22,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-01-27,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-28,168,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-29,149,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-30,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-01-31,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-02-01,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-02-02,165,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-02-03,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-02-04,179,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-02-05,174,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-02-06,105,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-02-07,35,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-08,35,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-09,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-10,28,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-11,28,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-12,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-02-13,34,Good,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-02-14,34,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-15,34,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-16,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-17,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-18,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-19,29,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-20,29,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-21,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-22,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-23,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-24,28,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-25,9,Good,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-02-26,35,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-27,30,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-02-28,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-01,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-02,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-03,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-04,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-05,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-06,27,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-07,26,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-08,125,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-03-09,186,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-03-10,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-11,35,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-12,141,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-03-13,158,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-03-14,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-03-15,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-03-16,138,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-03-17,114,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-03-18,25,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-19,23,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-20,16,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-21,144,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-03-22,16,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-23,17,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-24,25,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-25,19,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-26,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-27,37,Good,PM2.5,19.555444,-155.102028,Hawaii
Hawaii,1993-03-28,28,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-29,23,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-30,25,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-03-31,26,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-01,32,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-02,32,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-03,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-04,27,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-05,32,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-06,28,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-07,25,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-08,30,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-09,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-10,32,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-11,30,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-12,24,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-13,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-14,34,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-15,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-16,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-17,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-04-18,161,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-04-19,35,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-20,34,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-21,34,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-22,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-23,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-24,28,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-25,29,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-26,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-04-27,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-28,37,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-29,30,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-04-30,30,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-01,36,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-02,37,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-03,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-04,32,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-05,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-06,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-07,30,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-08,29,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-09,25,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-10,26,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-11,28,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-12,115,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-05-13,36,Good,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-05-14,118,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-05-15,36,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-16,37,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-17,33,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-18,32,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-19,24,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-20,21,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-21,82,Moderate,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-05-22,25,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-23,26,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-24,37,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-25,42,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-26,29,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-27,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-28,27,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-29,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-30,23,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-05-31,18,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-01,23,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-02,23,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-03,36,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-04,30,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-05,29,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-06,22,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-07,11,Good,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-06-08,24,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-09,30,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-10,30,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-11,27,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-12,22,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-13,23,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-14,19,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-15,21,Good,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-06-16,19,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-17,21,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-18,22,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-19,29,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-20,30,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-21,31,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-22,27,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-23,22,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-24,22,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-25,21,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-26,25,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-27,15,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-28,18,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-29,15,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-06-30,15,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-01,20,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-02,24,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-03,26,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-04,23,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-05,24,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-06,21,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-07,19,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-08,19,Good,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-07-09,18,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-10,20,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-11,129,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-07-12,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-07-13,187,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-07-14,21,Good,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-07-15,34,Good,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-07-16,19,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-17,20,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-18,21,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-19,25,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-20,27,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-21,19,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-22,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-07-23,16,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-24,106,Unhealthy for Sensitive Groups,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-07-25,12,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-26,14,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-27,18,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-28,21,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-29,19,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-30,19,Good,Ozone,19.555444,-155.102028,Hawaii
Hawaii,1993-07-31,200,Unhealthy,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-08-01,41,Good,SO2,19.555444,-155.102028,Hawaii
Hawaii,1993-08-02,10,Good,SO2,19.555444,-155.102028,Hawaii
